-1.5897499,4.8267107,8.532935,0.02687807,0.061086524,-0.0012217305,3.089739,-0.5075052,0.18419573,0
-1.5801731,4.7022123,8.580819,0.034208454,0.039095376,0.06841691,3.0839803,-0.49430385,0.18211149,0
-1.9153614,4.5681367,8.791509,0.013439035,0.041538835,0.09162979,3.0690353,-0.46978742,0.21451288,0
-1.7908629,4.5394063,8.714894,0.07696902,0.118507855,0.13561209,3.074162,-0.47178838,0.2026731,0
-1.6472107,4.501099,8.465898,0.15027285,0.18814649,0.19058995,3.0741794,-0.4810037,0.19216913,0
-1.5514427,4.414908,8.00621,0.172264,0.21746802,0.22602014,3.0832345,-0.49618933,0.19140762,0
-1.6089035,4.367024,7.9391727,0.10629055,0.19181168,0.23579398,3.0750146,-0.49443752,0.199946,0
-1.8962077,4.453215,8.169016,0.0,0.1649336,0.23945917,3.0665016,-0.48815203,0.22808276,0
-1.9440918,4.462792,8.561666,-0.072082095,0.17715092,0.27000242,3.060809,-0.47027588,0.2232832,0
-2.0111294,4.4340615,8.437167,-0.07452556,0.19792034,0.31764993,3.0545106,-0.47258055,0.23399891,0
-2.1260512,4.453215,8.283937,-0.040317107,0.22724187,0.35918877,3.02462,-0.48006788,0.2512252,0
-1.9728222,4.4819455,8.274361,-0.05009095,0.2602286,0.40561453,3.0060089,-0.48493332,0.2340561,0
-1.8291701,4.5298295,8.312668,-0.08674286,0.2406809,0.453262,2.996269,-0.48907346,0.21659426,0
-1.8004397,4.5681367,8.408437,-0.13927728,0.20769417,0.49480084,2.998554,-0.48832488,0.21093777,0
-1.7142484,4.6351743,8.580819,-0.16737707,0.2443461,0.5326745,3.0003843,-0.4871332,0.19718093,0
-1.4556746,4.6830587,8.6095495,-0.16126843,0.2919936,0.5888741,2.9931326,-0.49228418,0.16749272,0
-1.2354081,4.663905,8.571242,-0.14905111,0.30543262,0.6291912,2.9759464,-0.49402434,0.14314821,0
-1.0630256,4.7309427,8.7053175,-0.16371189,0.28221974,0.638965,2.967576,-0.49470523,0.12151063,0
-0.7661445,4.807557,9.021352,-0.19425514,0.25411993,0.6291912,2.976881,-0.4881368,0.0847224,0
-0.51714754,4.7788267,8.983045,-0.172264,0.22602014,0.6010914,2.9862776,-0.4882198,0.05750582,0
-0.2681506,4.7979803,8.781932,-0.118507855,0.19792034,0.55955255,2.9793327,-0.4998381,0.030524869,0
0.0,4.7788267,8.743625,-0.095294975,0.16126843,0.50823987,2.9776912,-0.50019044,-0.0,0
0.038307227,4.759673,8.858546,-0.08552113,0.13683382,0.453262,2.9475372,-0.49303454,-0.0043242974,0
0.095768064,4.759673,8.839393,-0.06719518,0.13683382,0.38728857,2.9320216,-0.4939169,-0.010833812,0
0.18195933,4.7405195,8.791509,-0.039095376,0.13561209,0.32375857,2.9365366,-0.49443635,-0.020694215,0
0.18195933,4.7405195,8.801085,-0.010995574,0.10751228,0.22113322,2.9565225,-0.49398196,-0.020671701,0
0.15322891,4.711789,8.7532015,0.002443461,0.072082095,0.15149458,2.9413793,-0.49374694,-0.017503683,0
0.1340753,4.711789,8.743625,0.014660765,0.04520403,0.09040806,2.9306998,-0.49421883,-0.015332863,0
0.11492168,4.76925,8.647857,0.02932153,0.0,0.02565634,2.9326,-0.503953,-0.013288254,0
0.019153614,4.7309427,8.772355,0.03176499,-0.047647487,-0.043982297,2.927212,-0.49459124,-0.0021834027,0
0.0,4.711789,8.944737,0.02565634,-0.07086037,-0.10873401,2.9312916,-0.4848309,-0.0,0
-0.095768064,4.6926355,9.021352,0.05864306,-0.080634214,-0.16371189,2.9256778,-0.47962996,0.0106153125,0
-0.23942018,4.721366,8.935161,0.10506882,-0.07941248,-0.22113322,2.9190214,-0.48596278,0.026788875,0
-0.33518824,4.7500963,8.762778,0.15393804,-0.080634214,-0.2651155,2.9310486,-0.49643335,0.038232725,0
-0.51714754,4.7979803,8.63828,0.18570304,-0.07574729,-0.30665433,2.9479349,-0.50624543,0.059795592,0
-0.5554548,4.8362875,8.513782,0.204029,-0.043982297,-0.3481932,2.9433267,-0.5156869,0.065149516,0
-0.6512229,4.8267107,8.465898,0.20525073,0.002443461,-0.4166101,2.9289262,-0.5169027,0.07677189,0
-0.82360536,4.817134,8.580819,0.21624629,0.04642576,-0.4813618,2.9445152,-0.5095864,0.095689006,0
-0.9959879,4.8362875,8.465898,0.2443461,0.064751714,-0.54244834,2.967984,-0.51606923,0.11710874,0
-1.2641385,4.8362875,8.130709,0.2602286,0.05497787,-0.59131753,2.9585922,-0.5313679,0.15424211,0
-1.4077905,4.8267107,7.967903,0.22968532,0.05131268,-0.6169739,2.963301,-0.5378641,0.17487788,0
-1.5035586,4.7979803,8.283937,0.1563815,0.014660765,-0.61453044,2.9907935,-0.51797795,0.17954828,0
-1.5705963,4.721366,8.724471,0.10384709,-0.05497787,-0.59864795,3.0190969,-0.48938787,0.1781142,0
-1.6472107,4.721366,8.590396,0.12950343,-0.07819075,-0.56077427,3.0435092,-0.49495992,0.18945068,0
-1.8387469,4.7309427,8.24563,0.19425514,-0.09407324,-0.5155703,3.029405,-0.5104859,0.21940668,0
-1.9057846,4.7884035,8.025364,0.17837265,-0.12950343,-0.45937064,3.0314474,-0.5259691,0.23315157,0
-1.7812861,4.8267107,8.207323,0.112399206,-0.21746802,-0.39950585,3.0404787,-0.5216222,0.21372156,0
-1.6089035,4.8362875,8.552089,0.028099801,-0.27000242,-0.3652974,3.0644283,-0.5072547,0.18595639,0
-1.5993267,4.7979803,8.446744,0.04642576,-0.24556783,-0.33841935,3.0717664,-0.5090492,0.18712717,0
-1.7525556,4.807557,8.341399,0.09040806,-0.19547687,-0.33475414,3.0792549,-0.51355416,0.20709114,0
-1.8387469,4.7979803,8.283937,0.112399206,-0.14660765,-0.32375857,3.0888007,-0.5146119,0.21842414,0
-1.7812861,4.8267107,8.226477,0.11728612,-0.10873401,-0.29565877,3.1117625,-0.52066094,0.21323891,0
-1.8100165,4.7979803,8.159439,0.10751228,-0.11362094,-0.28221974,3.1284287,-0.52113736,0.21829611,0
-1.8579005,4.8458643,8.264784,0.059864793,-0.1563815,-0.27977628,3.128534,-0.5196152,0.22112145,0
-1.9728222,4.8841715,8.350976,0.02321288,-0.17104226,-0.27000242,3.1219141,-0.51746064,0.23198535,0
-2.0111294,4.8458643,8.456321,0.014660765,-0.15271631,-0.25167647,3.0997746,-0.5085808,0.23348796,0
-2.0111294,4.8937483,8.523358,0.021991149,-0.14049901,-0.2284636,3.106892,-0.50958353,0.23171683,0
-2.0015526,4.8745947,8.379706,0.05009095,-0.12095132,-0.19181168,3.1181107,-0.5148912,0.23446406,0
-2.1643584,4.865018,8.37013,0.06963864,-0.12950343,-0.17104226,3.1397316,-0.5125618,0.25303864,0
-1.9440918,4.855441,8.532935,0.04642576,-0.14660765,-0.13439035,-3.1324613,-0.5065257,0.22401012,0
-1.8579005,4.855441,8.532935,0.05253441,-0.16737707,-0.08552113,-3.126396,-0.50743574,0.2143868,0
-1.7429788,4.903325,8.446744,0.0842994,-0.15027285,-0.07819075,-3.1287942,-0.5169517,0.20349303,0
-1.7908629,4.9320555,8.350976,0.09162979,-0.12583824,-0.081855945,-3.118695,-0.5236864,0.21124996,0
-1.7812861,4.9320555,8.513782,0.081855945,-0.09407324,-0.072082095,-3.1307032,-0.5158201,0.2062487,0
-1.5993267,4.903325,8.590396,0.09040806,0.02443461,-0.061086524,-3.1068614,-0.51136273,0.18406874,0
-1.4939818,4.8937483,7.9391727,0.16371189,0.2003638,-0.05497787,-3.1255696,-0.5446536,0.18600336,0
-1.6759412,4.9799395,8.149862,0.1649336,0.2003638,-0.042760566,-3.1340158,-0.53933185,0.20281312,0
-1.7429788,5.056554,8.2169,0.12095132,0.18570304,-0.05009095,3.135424,-0.5418816,0.20902294,0
-1.7046716,5.00867,8.00621,0.10384709,0.16126843,-0.041538835,-3.1302564,-0.5491106,0.20978594,0
-1.6376339,5.00867,7.9583263,0.064751714,0.0842994,-0.032986723,-3.127913,-0.55242455,0.20294335,0
-1.6376339,4.9895163,8.00621,0.010995574,-0.008552114,-0.032986723,-3.1033673,-0.54815096,0.20176235,0
-1.6759412,5.00867,8.073248,-0.030543262,-0.065973446,-0.05864306,-3.1000793,-0.5458813,0.20468473,0
-1.7908629,5.0278234,8.054094,-0.041538835,-0.06719518,-0.07941248,-3.1147745,-0.5472839,0.21879485,0
-1.733402,5.046977,8.015787,-0.061086524,-0.080634214,-0.08674286,-3.1190686,-0.55166966,0.21296921,0
-1.7238252,4.9416323,7.9870567,-0.10873401,-0.10873401,-0.08552113,-3.1153195,-0.5439265,0.21256682,0
-1.685518,4.912902,8.2169,-0.17592919,-0.15027285,-0.0842994,-3.115998,-0.52984333,0.20232165,0
-1.7812861,4.817134,8.360553,-0.22113322,-0.20280726,-0.08552113,-3.113659,-0.5131683,0.20991962,0
-1.8100165,4.8267107,8.130709,-0.21135937,-0.24190263,-0.08307767,-3.1135983,-0.5251759,0.21904306,0
-1.7525556,4.817134,8.1402855,-0.23212878,-0.3286455,-0.059864793,-3.1039927,-0.5244676,0.21205728,0
-1.6472107,4.8362875,8.446744,-0.28588492,-0.4166101,-0.05375614,-3.11073,-0.5119915,0.19259419,0
-1.6950948,4.8458643,8.647857,-0.31398472,-0.42394048,-0.04642576,-3.1327572,-0.5027589,0.19355926,0
-1.6950948,4.76925,8.513782,-0.26755896,-0.3567453,-0.039095376,-3.13299,-0.5023798,0.19653012,0
-1.7621324,4.711789,8.66701,-0.22479841,-0.29565877,-0.02443461,-3.1210265,-0.48950064,0.20058092,0
-1.7142484,4.663905,8.801085,-0.18692476,-0.2125811,0.0,-3.123578,-0.47963655,0.19236837,0
-1.7429788,4.663905,8.944737,-0.14172074,-0.1600467,0.0073303827,-3.138189,-0.47303292,0.1924492,0
-1.6089035,4.7022123,8.935161,-0.089186326,-0.11362094,0.015882496,3.1360886,-0.47788844,0.17815521,0
-1.6567876,4.6160207,8.791509,-0.021991149,-0.014660765,0.02443461,3.1323934,-0.47634354,0.18626857,0
-1.7142484,4.5777135,8.6095495,0.036651913,0.07452556,0.03176499,3.131507,-0.48067227,0.19653976,0
-1.7142484,4.55856,8.542512,0.06719518,0.11484266,0.05742133,3.1315527,-0.48203617,0.19804224,0
-1.8483237,4.596867,8.532935,0.06352998,0.15027285,0.07941248,3.1295493,-0.48463008,0.21331502,0
-1.8866309,4.644751,8.437167,0.064751714,0.16982053,0.10506882,3.134733,-0.49299636,0.21999057,0
-1.7908629,4.654328,8.264784,0.05864306,0.14660765,0.12705997,3.1228466,-0.5031342,0.2133871,0
-1.7142484,4.663905,8.236053,0.030543262,0.112399206,0.14172074,3.1058464,-0.50621325,0.20520966,0
-1.7429788,4.6255975,8.379706,-0.021991149,0.089186326,0.15393804,3.1095374,-0.4954685,0.20507587,0
-1.6950948,4.6351743,8.446744,-0.05253441,0.09285152,0.17592919,3.1154466,-0.49360356,0.19804956,0
-1.6376339,4.644751,8.42759,-0.036651913,0.11362094,0.22602014,3.1241617,-0.4959201,0.19192635,0
-1.5705963,4.663905,8.494628,-0.040317107,0.12950343,0.25045475,3.124626,-0.49504894,0.1828282,0
-1.5131354,4.663905,8.580819,-0.05497787,0.11606439,0.2651155,3.1237123,-0.4914626,0.17454484,0
-1.3982137,4.663905,8.6095495,-0.05864306,0.09285152,0.27122417,3.1212378,-0.49102658,0.16099706,0
-1.3120226,4.6926355,8.552089,-0.043982297,0.095294975,0.26755896,3.1287344,-0.49696383,0.15222856,0
-1.2545617,4.6830587,8.523358,-0.041538835,0.09407324,0.2687807,3.1330497,-0.49790195,0.14614163,0
-1.1300632,4.663905,8.599973,-0.04886922,0.09040806,0.26755896,3.1288185,-0.4933462,0.13065454,0
-1.043872,4.6160207,8.647857,-0.059864793,0.08307767,0.26145032,3.112394,-0.48730356,0.12012756,0
-1.0055647,4.6351743,8.714894,-0.05742133,0.072082095,0.24312437,3.1152897,-0.48607937,0.1148766,0
-0.9576807,4.6160207,8.6574335,-0.041538835,0.059864793,0.22479841,3.1057618,-0.4873221,0.11017155,0
-0.90979666,4.6830587,8.523358,-0.017104227,0.061086524,0.20769417,3.0927644,-0.5000248,0.106338926,0
-0.91937345,4.654328,8.465898,-0.002443461,0.05864306,0.18203785,3.0793383,-0.50019854,0.10817337,0
-0.93852705,4.673482,8.542512,-0.020769417,0.047647487,0.1600467,3.0799255,-0.49808073,0.109426595,0
-0.9768343,4.6351743,8.523358,-0.037873644,0.04520403,0.14538592,3.0806003,-0.49535277,0.11410888,0
-0.9576807,4.6351743,8.599973,-0.042760566,0.056199603,0.13805555,3.077944,-0.4917704,0.11090166,0
-0.8714894,4.6351743,8.63828,-0.041538835,0.034208454,0.12705997,3.0738525,-0.49037918,0.10054671,0
-0.842759,4.6255975,8.619126,-0.02443461,-0.05253441,0.09285152,3.084797,-0.49056917,0.09746795,0
